"ags_county";"n";"mean";"sum";"ags_federal_state";"ags_district";"name";"year";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"income_per_tax_person";"solar_plants_per_1000_tax_person";"total_production_per_1000_tax_person"
"09376";1372;18,3095174927114;25120,658;"09";"093";"Schwandorf";2015;74142;2640843;412750;35618,7181354698;18,5050308866769;338,818186722775
"09377";696;27,938816091954;19445,416;"09";"093";"Tirschenreuth";2015;36296;1221323;180682;33648,9695834252;19,1756667401367;535,745426493277
"09461";296;18,4729797297297;5468,002;"09";"094";"Bamberg";2015;38748;1469581;272199;37926,6284711469;7,63910395375245;141,117012490967
"09462";92;24,3171847826087;2237,181;"09";"094";"Bayreuth";2015;37096;1332019;241870;35907,3485011861;2,4800517576019;60,3078768600388
"09463";159;11,9204213836478;1895,347;"09";"094";"Coburg";2015;21451;860410;167949;40110,4843597035;7,41224185352664;88,3570462915482
"09464";86;105,182151162791;9045,665;"09";"094";"Hof";2015;21733;694000;108134;31933,0051074403;3,95711590668569;416,217963465697
"09471";653;63,1832833078101;41258,684;"09";"094";"Bamberg";2015;74229;2795893;444750;37665,7775263037;8,7971008635439;555,829716148675
"09472";692;46,0644985549133;31876,633;"09";"094";"Bayreuth";2015;52211;1896476;293562;36323,3035184157;13,2539120108789;610,534810672081
"09473";1068;27,5457003745318;29418,808;"09";"094";"Coburg";2015;42994;1693592;280827;39391,3569335256;24,8406754430851;684,253802856212
"09474";697;21,2075494978479;14781,662;"09";"094";"Forchheim";2015;59316;2475448;435954;41733,2254366444;11,7506237777328;249,201935396857
"09475";543;56,991546961326;30946,41;"09";"094";"Hof";2015;46886;1551920;235725;33099,8592330333;11,5812822590965;660,035191741671
"09476";210;26,6871619047619;5604,304;"09";"094";"Kronach";2015;33495;1132677;174686;33816,3009404389;6,26959247648903;167,31762949694
"09477";374;118,552016042781;44338,454;"09";"094";"Kulmbach";2015;37026;1299778;207048;35104,4671312051;10,1010101010101;1197,49511154324
"09478";325;149,050741538462;48441,491;"09";"094";"Lichtenfels";2015;33496;1122269;168577;33504,5677095773;9,70265106281347;1446,18733580129
"09479";567;20,3971569664903;11565,188;"09";"094";"Wunsiedel i.Fichtelgebirge";2015;36263;1180138;185146;32543,8601329178;15,6357719990073;318,925295756005
"09561";273;32,5389633699634;8883,137;"09";"095";"Ansbach";2015;21561;772356;126337;35821,9006539585;12,6617503826353;412,00023190019
"09562";649;12,807249614792;8311,905;"09";"095";"Erlangen";2015;59698;2729928;560166;45728,969144695;10,8713859760796;139,2325538544
"09563";447;16,9454340044743;7574,609;"09";"095";"Fürth";2015;66610;2614417;474985;39249,6171745984;6,71070409848371;113,715793424411
"09564";212;69,5304433962264;14740,454;"09";"095";"Nürnberg";2015;276671;10205690;1864344;36887,458389206;0,766253058687033;53,2779149242241
"09565";55;20,9713818181818;1153,426;"09";"095";"Schwabach";2015;20869;887227;161207;42514,111840529;2,63548804446787;55,2698260577891
"09571";1441;53,3168896599584;76829,638;"09";"095";"Ansbach";2015;90621;3391757;537348;37427,9361295947;15,9013915096942;847,812736562166
"09572";707;27,699486562942;19583,537;"09";"095";"Erlangen-Höchstadt";2015;68565;3290017;644948;47983,9130751841;10,3113833588566;285,620024793991
"09573";537;21,8837448789572;11751,571;"09";"095";"Fürth";2015;60185;2548920;457193;42351,4164658968;8,92248899227382;195,257472792224
"09574";400;36,54024;14616,096;"09";"095";"Nürnberger Land";2015;86857;3676537;671135;42328,6206062839;4,60527073235318;168,277697825161
"09575";971;26,2306632337796;25469,974;"09";"095";"Neustadt a.d.Aisch-Bad Windsheim";2015;49049;1842009;291375;37554,465942221;19,7965300006116;519,276111643459
"09576";501;18,3576047904192;9197,16;"09";"095";"Roth";2015;63652;2578345;441683;40506,8968767674;7,87092314459875;144,491296424307
"09577";976;25,8477151639344;25227,37;"09";"095";"Weißenburg-Gunzenhausen";2015;46809;1683028;259743;35955,2222863125;20,8506911064112;538,942724689696
"09661";108;22,8608240740741;2468,969;"09";"096";"Aschaffenburg";2015;35522;1460074;277175;41103,3725578515;3,04036934857272;69,5053487979281
"09662";158;22,1647594936709;3502,032;"09";"096";"Schweinfurt";2015;27268;893149;154135;32754,4741088455;5,79433768519877;128,430101217544
"09663";245;43,1456775510204;10570,691;"09";"096";"Würzburg";2015;68860;2668308;516033;38749,7531222771;3,5579436537903;153,509889631136
"09671";779;17,9148164313222;13955,642;"09";"096";"Aschaffenburg";2015;87552;3699713;702620;42257,3213633041;8,89756944444444;159,398323282164
"09672";592;54,2174881756757;32096,753;"09";"096";"Bad Kissingen";2015;50881;1784502;274938;35072,0701244079;11,6349914506397;630,820011399147
"09673";958;47,7570521920668;45751,256;"09";"096";"Rhön-Grabfeld";2015;38907;1394920;216640;35852,6743259568;24,6228185159483;1175,91322898193
"09674";591;117,276730964467;69310,548;"09";"096";"Haßberge";2015;43432;1473681;220173;33930,7653343157;13,6074783569718;1595,84057837539
"09675";713;72,917840112202;51990,42;"09";"096";"Kitzingen";2015;45572;1681592;279918;36899,675239182;15,6455718423593;1140,84130606513
"09676";591;34,4432978003384;20355,989;"09";"096";"Miltenberg";2015;64788;2404494;403902;37113,2617151324;9,1220596406742;314,193816756189
"09677";855;77,6527333333333;66393,087;"09";"096";"Main-Spessart";2015;64924;2430324;390471;37433,3682459491;13,1692440391843;1022,62779557637
"09678";723;25,47281604426;18416,846;"09";"096";"Schweinfurt";2015;60193;2210604;357146;36725,2670576313;12,011363447577;305,963251540877
"09679";1315;43,7370844106464;57514,266;"09";"096";"Würzburg";2015;81072;3249880;551276;40086,3430037498;16,2201499901322;709,422069271758
"09761";225;57,6328355555556;12967,388;"09";"097";"Augsburg";2015;146270;5149180;891439;35203,2542558283;1,5382511793259;88,6537772612292
"09762";376;440,359058510638;165575,006;"09";"097";"Kaufbeuren";2015;21472;759357;122426;35364,9869597616;17,5111773472429;7711,20557004471
"09763";293;44,8687064846416;13146,531;"09";"097";"Kempten (Allgäu)";2015;35267;1236309;209496;35055,6894547311;8,30805001843083;372,771457736694
"09764";55;36,0345818181818;1981,902;"09";"097";"Memmingen";2015;22062;937828;172436;42508,7480736107;2,49297434502765;89,8332880065271
"09771";546;41,4400677655678;22626,277;"09";"097";"Aichach-Friedberg";2015;66963;2906080;522074;43398,2945805893;8,1537565521258;337,892224064035
"09772";451;64,0668957871397;28894,17;"09";"097";"Augsburg";2015;126465;5347837;958203;42287,0912900803;3,56620408808761;228,475625667181
"09773";2098;24,1230791229743;50610,22;"09";"097";"Dillingen a.d.Donau";2015;48176;1883581;320026;39097,9118233145;43,5486549319163;1050,52764862172
"09774";576;41,4021458333333;23847,636;"09";"097";"Günzburg";2015;62835;2414899;406218;38432,3864088486;9,16686560038195;379,52790642158
"09775";1452;35,3270254820937;51294,841;"09";"097";"Neu-Ulm";2015;90175;3547413;621431;39339,2070973108;16,1020238425284;568,836606598281
"09776";658;16,4881747720365;10849,219;"09";"097";"Lindau (Bodensee)";2015;42564;1716171;311778;40319,7772765717;15,4590733953576;254,891903956395
"09777";1382;31,9002286541245;44086,116;"09";"097";"Ostallgäu";2015;70089;2730538;456496;38958,1532052105;19,717787384611;629,001926122501
"09778";813;46,796172201722;38045,288;"09";"097";"Unterallgäu";2015;71936;2907413;499833;40416,6620329181;11,301712633452;528,876890569395
"09779";975;37,7278123076923;36784,617;"09";"097";"Donau-Ries";2015;68403;2743158;480902;40102,890224113;14,2537607999649;537,763212139818
"09780";1899;19,5212790942601;37070,909;"09";"097";"Oberallgäu";2015;79469;3049232;515978;38370,0814153947;23,896110432999;466,482641029836
"10041";463;49,9192786177106;23112,626;"10";"100";"Regionalverband Saarbrücken";2015;153091;5233544;863349;34185,8371818069;3,02434499741983;150,97312056228
"10042";928;16,1249181034483;14963,924;"10";"100";"Merzig-Wadern";2015;46259;1536140;250060;33207,3758619944;20,0609611102704;323,481354979572
"10043";1111;37,5914428442844;41764,093;"10";"100";"Neunkirchen";2015;62688;2105295;319577;33583,700229709;17,7226901480347;666,22149374681
"10044";1649;23,4076040024257;38599,139;"10";"100";"Saarlouis";2015;95651;3352179;527885;35045,9378365098;17,2397570333818;403,541405735434
"10045";937;28,8617737459979;27043,482;"10";"100";"Saarpfalz-Kreis";2015;71295;2712471;459743;38045,7395329266;13,1425766182762;379,318072796129
"10046";877;48,917889395667;42900,989;"10";"100";"St. Wendel";2015;42621;1540899;240620;36153,5158724572;20,576711011004;1006,5692733629
"12051";127;20,0355748031496;2544,518;"12";"120";"Brandenburg an der Havel, Stadt";2015;31426;900032;127670;28639,7250684147;4,04123973779673;80,9685610640871
"12052";227;123,980748898678;28143,63;"12";"120";"Cottbus, Stadt";2015;46465;1396497;214740;30054,8154524911;4,88539761110513;605,695254492629
"12053";27;122,584444444444;3309,78;"12";"120";"Frankfurt (Oder), Stadt";2015;25667;739809;105305;28823,3529434683;1,05193439046246;128,950792846846
"12054";54;305,561259259259;16500,308;"12";"120";"Potsdam, Stadt";2015;83513;3104735;565551;37176,6671057201;0,646605917641565;197,577718439045
"12060";216;207,718888888889;44867,28;"12";"120";"Barnim";2015;82794;2859511;446880;34537,6597337971;2,60888470178998;541,914631495036
"12061";362;220,245502762431;79728,872;"12";"120";"Dahme-Spreewald";2015;78067;2671422;421201;34219,6062356694;4,63704254038198;1021,28776563721
"12062";464;169,709549568966;78745,231;"12";"120";"Elbe-Elster";2015;44833;1251335;159557;27911,0253607834;10,3495193272812;1756,4122632882
"12063";268;62,516223880597;16754,348;"12";"120";"Havelland";2015;72909;2617209;426312;35896,9263053944;3,67581505712601;229,798077054959
"12064";388;206,464721649485;80108,312;"12";"120";"Märkisch-Oderland";2015;87422;2963895;452479;33903,3080917847;4,43824209009174;916,340417743817
"12065";266;426,994526315789;113580,544;"12";"120";"Oberhavel";2015;97077;3529447;578597;36357,1906836841;2,74009291593271;1170,00467669994
"12066";345;159,394692753623;54991,169;"12";"120";"Oberspreewald-Lausitz";2015;49120;1412854;189308;28763,3143322476;7,02361563517915;1119,52705618892
"12067";358;185,955642458101;66572,12;"12";"120";"Oder-Spree";2015;80924;2642328;398225;32651,9697493945;4,42390390984133;822,649893727448
"12068";170;457,3474;77749,058;"12";"120";"Ostprignitz-Ruppin";2015;43898;1267612;173174;28876,3041596428;3,87261378650508;1771,12984646225
"12069";300;226,140816666667;67842,245;"12";"120";"Potsdam-Mittelmark";2015;99380;4088114;737873;41136,1843429261;3,01871603944456;682,654910444757
"12070";293;51,5044709897611;15090,81;"12";"120";"Prignitz";2015;33489;949431;129674;28350,5330108394;8,74914150915226;450,619905043447
"12071";448;403,457053571429;180748,76;"12";"120";"Spree-Neiße";2015;51296;1591686;226041;31029,4369931379;8,73362445414847;3523,64238927012
"12072";300;132,393623333333;39718,087;"12";"120";"Teltow-Fläming";2015;77046;2549704;383036;33093,268956208;3,89377774316642;515,511343872492
"12073";288;124,447545138889;35840,893;"12";"120";"Uckermark";2015;50268;1463201;205930;29108,0011140288;5,72929100023872;712,996200366038
"13003";230;18,9883304347826;4367,316;"13";"130";"Rostock";2015;97833;2901453;452067;29657,2015577566;2,35094497766602;44,6405200699151
"13004";53;87,1984716981132;4621,519;"13";"130";"Schwerin";2015;44157;1402161;222237;31753,9914396358;1,20026269900582;104,66107298956
"13071";494;179,569060728745;88707,116;"13";"130";"Mecklenburgische Seenplatte";2015;112581;3373351;481858;29963,7683090397;4,38795178582532;787,940380703671
"13072";336;172,732077380952;58037,978;"13";"130";"Landkreis Rostock";2015;93589;3144972;484173;33604,0774022588;3,59016551090406;620,136746839906
"13073";344;164,833151162791;56702,604;"13";"130";"Vorpommern-Rügen";2015;98615;2897449;415772;29381,4227044567;3,48831313694671;574,989646605486
"13074";264;113,928299242424;30077,071;"13";"130";"Nordwestmecklenburg";2015;69703;2215045;325270;31778,3309183249;3,78749838600921;431,503249501456
"13075";420;154,819092857143;65024,019;"13";"130";"Vorpommern-Greifswald";2015;100220;2928555;420639;29221,263220914;4,19078028337657;648,812801835961
"13076";544;139,201183823529;75725,444;"13";"130";"Ludwigslust-Parchim";2015;95375;2991849;417639;31369,3211009174;5,70380078636959;793,975821756226
"14511";171;48,9139415204678;8364,284;"14";"145";"Chemnitz, Stadt";2015;111677;3365230;502255;30133,5995773525;1,5312015903006;74,8971050440109
"14521";581;46,6723270223752;27116,622;"14";"145";"Erzgebirgskreis";2015;151064;4418125;573012;29246,710003707;3,84605200444845;179,50419689668
"14522";777;86,3386512226512;67085,132;"14";"145";"Mittelsachsen";2015;138858;4183719;573141;30129,4775958173;5,59564447133042;483,120396376154
"14523";503;61,3484035785288;30858,247;"14";"145";"Vogtlandkreis";2015;101430;2973658;400761;29317,3420092675;4,95908508330869;304,231953071084
"14524";502;38,4660537848606;19309,959;"14";"145";"Zwickau";2015;143193;4508388;649922;31484,6954809243;3,50575796302892;134,852674362574
"14612";192;19,131171875;3673,185;"14";"146";"Dresden, Stadt";2015;263993;8596069;1415186;32561,7308034683;0,727292011530609;13,9139484759066
"14625";520;174,907817307692;90952,065;"14";"146";"Bautzen";2015;135904;4158749;578050;30600,6372145044;3,82623028019779;669,237586825995
"14626";314;169,108382165605;53100,032;"14";"146";"Görlitz";2015;109785;3022782;395117;27533,6521382703;2,860135719816;483,672924352143
"14627";343;56,1110262390671;19246,082;"14";"146";"Meißen";2015;108461;3599174;548905;33184,0385023188;3,16242704751016;177,447027041978
"14628";406;36,3332807881773;14751,312;"14";"146";"Sächsische Schweiz-Osterzgebirge";2015;110470;3469804;489811;31409,4686340183;3,67520593826378;133,532289309315
"14713";287;108,159843205575;31041,875;"14";"147";"Leipzig, Stadt";2015;274318;8302500;1354833;30265,9686932684;1,04623101655743;113,16018270766
"14729";639;88,7225477308294;56693,708;"14";"147";"Leipzig";2015;117221;4001431;629338;34135,786249904;5,45124167171411;483,648049410942
"14730";589;192,945767402377;113645,057;"14";"147";"Nordsachsen";2015;88845;2745324;389379;30900,1519500253;6,62952332714278;1279,13846586752
"15001";75;162,673053333333;12200,479;"15";"150";"Dessau-Roßlau, Stadt";2015;35856;1114826;165157;31091,755912539;2,09170013386881;340,263247434181
"15002";88;80,3569886363636;7071,415;"15";"150";"Halle (Saale), Stadt";2015;107344;3134799;493782;29203,2996720823;0,81979430615591;65,8762017439261
"15003";325;41,2028615384615;13390,93;"15";"150";"Magdeburg, Landeshauptstadt";2015;109267;3353891;533135;30694,4548674348;2,97436554494953;122,552371713326
"15081";231;57,5070822510823;13284,136;"15";"150";"Altmarkkreis Salzwedel";2015;38867;1196283;165261;30778,8869735251;5,94334525432887;341,784444387269
"15082";360;168,165047222222;60539,417;"15";"150";"Anhalt-Bitterfeld";2015;73121;2121720;289815;29016,5615896938;4,92334623432393;827,934751986434
"15083";350;139,536851428571;48837,898;"15";"150";"Börde";2015;79355;2683048;400789;33810,6987587424;4,41056014113792;615,435675130742
"15084";423;143,797865248227;60826,497;"15";"150";"Burgenlandkreis";2015;80645;2350604;319162;29147,5478950958;5,24521049042098;754,250071300143
"15085";390;101,553451282051;39605,846;"15";"150";"Harz";2015;96422;2944214;418882;30534,6705108793;4,04472008462799;410,755284063803
"15086";189;97,4933968253968;18426,252;"15";"150";"Jerichower Land";2015;40814;1322185;198070;32395,3790366051;4,63076395354535;451,46890772774
"15087";451;206,614988913526;93183,36;"15";"150";"Mansfeld-Südharz";2015;57622;1639058;217033;28445,0036444414;7,82687168095519;1617,14900558814
"15088";452;157,720630530973;71289,725;"15";"150";"Saalekreis";2015;84684;2766054;408218;32663,2421708942;5,33748996268481;841,832282367389
"15089";422;135,737390995261;57281,179;"15";"150";"Salzlandkreis";2015;82178;2422388;335011;29477,3296989462;5,13519433425004;697,037881184745
"15090";205;194,49003902439;39870,458;"15";"150";"Stendal";2015;48766;1450547;199806;29745,0477791904;4,20374851330845;817,587212402083
"15091";269;100,932078066914;27150,729;"15";"150";"Wittenberg";2015;57702;1706894;236168;29581,1930262383;4,66188347024367;470,533586357492
"16051";369;60,2718753387534;22240,322;"16";"160";"Erfurt, Stadt";2015;103378;3315817;538553;32074,6870707501;3,56942482926735;215,135928340653
"16052";191;90,5135183246073;17288,082;"16";"160";"Gera, Stadt";2015;43181;1265857;181116;29315,1386026262;4,42324170352701;400,36316898636
"16053";134;109,111932835821;14620,999;"16";"160";"Jena, Stadt";2015;52072;1767503;313364;33943,4436933477;2,57335996312798;280,78427945921
"16054";89;18,7220674157303;1666,264;"16";"160";"Suhl, Stadt";2015;17078;574378;100002;33632,6267712847;5,21138306593278;97,5678650895889
"16055";55;151,677363636364;8342,255;"16";"160";"Weimar, Stadt";2015;29899;963322;158930;32219,2046556741;1,8395264055654;279,014515535637
"16056";82;83,5587926829268;6851,821;"16";"160";"Eisenach, Stadt";2015;19561;614530;93919;31416,0830223404;4,19201472317366;350,279689177445
"16061";251;56,6651952191235;14222,964;"16";"160";"Eichsfeld";2015;44267;1428224;191767;32263,8534348386;5,67013802606908;321,29947816658
"16062";169;89,5306804733728;15130,685;"16";"160";"Nordhausen";2015;36475;1088827;150403;29851,322823852;4,63331048663468;414,823440712817
"16063";332;58,761484939759;19508,813;"16";"160";"Wartburgkreis";2015;56627;1840271;255540;32498,1192717255;5,86292757871687;344,514330619669
"16064";274;66,9743613138686;18350,975;"16";"160";"Unstrut-Hainich-Kreis";2015;45450;1375899;189265;30272,8052805281;6,02860286028603;403,761826182618
"16065";166;112,735162650602;18714,037;"16";"160";"Kyffhäuserkreis";2015;32309;935884;122592;28966,6656349624;5,13788727599121;579,22055773933
"16066";396;80,2249090909091;31769,064;"16";"160";"Schmalkalden-Meiningen";2015;57894;1771738;244180;30603,1367671952;6,84008705565344;548,745362213701
"16067";374;123,537628342246;46203,073;"16";"160";"Gotha";2015;62894;1922651;272268;30569,7045823131;5,94651318090756;734,618135275225
"16068";123;68,5399512195122;8430,414;"16";"160";"Sömmerda";2015;31622;981988;136052;31053,9497817975;3,88969704636013;266,599645816204
"16069";157;139,447993630573;21893,335;"16";"160";"Hildburghausen";2015;30738;927071;123440;30160,4203266315;5,10768429956406;712,256327672588
"16070";225;32,7832222222222;7376,225;"16";"160";"Ilm-Kreis";2015;49724;1520562;221566;30580,0418309066;4,52497787788593;148,343355321374
"16071";268;98,8701492537313;26497,2;"16";"160";"Weimarer Land";2015;37595;1203899;177207;32022,8487830829;7,12860752759675;704,806490224764
"16072";87;38,3492643678161;3336,386;"16";"160";"Sonneberg";2015;26581;790210;104519;29728,3774124375;3,27301455927166;125,51770061322
"16073";161;19,5597142857143;3149,114;"16";"160";"Saalfeld-Rudolstadt";2015;49617;1474757;207550;29722,8167765081;3,24485559384888;63,4684483140859
"16074";213;78,3409530516432;16686,623;"16";"160";"Saale-Holzland-Kreis";2015;38258;1193615;170913;31199,0956139892;5,56746301427152;436,160358617805
"16075";177;162,569039548023;28774,72;"16";"160";"Saale-Orla-Kreis";2015;38308;1082819;139685;28266,132400543;4,62044481570429;751,141275973687
"16076";203;198,497512315271;40294,995;"16";"160";"Greiz";2015;45526;1347805;181675;29605,1706717041;4,4589904669859;885,098515134209
"16077";259;228,530378378378;59189,368;"16";"160";"Altenburger Land";2015;39894;1149074;151923;28803,1784228205;6,49220434150499;1483,66591467389
